query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	highlighted
query_1	TRUE	0.02461129224188238	47	7681	32	0.004166124202577789	0.6808510638297872	GO:0032527	GO:BP	protein exit from endoplasmic reticulum	21031	7897		FALSE
query_1	TRUE	0.025082239040847644	73	7681	45	0.005858612159875016	0.6164383561643836	GO:0032008	GO:BP	positive regulation of TOR signaling	21031	7578		FALSE
query_1	TRUE	0.025733707270389965	525	7681	239	0.031115740138002865	0.4552380952380952	GO:0009991	GO:BP	response to extracellular stimulus	21031	3853		FALSE
query_1	TRUE	0.02620670648522582	94	7681	55	0.007160525973180575	0.5851063829787234	GO:0071103	GO:BP	DNA conformation change	21031	16951		FALSE
query_1	TRUE	0.02627730241274975	133	7681	73	0.009503970837130582	0.5488721804511278	GO:0051225	GO:BP	spindle assembly	21031	14026		FALSE
query_1	TRUE	0.02634636086785681	109	7681	62	0.008071865642494467	0.5688073394495413	GO:2001243	GO:BP	negative regulation of intrinsic apoptotic signaling pathway	21031	27118		FALSE
query_1	TRUE	0.02693472750319271	67	7681	42	0.005468038015883348	0.6268656716417911	GO:1903051	GO:BP	negative regulation of proteolysis involved in protein catabolic process	21031	23305		FALSE
query_1	TRUE	0.02722821881612468	53	7681	35	0.004556698346569457	0.660377358490566	GO:1904263	GO:BP	positive regulation of TORC1 signaling	21031	24281		FALSE
query_1	TRUE	0.027384889124417666	65	7681	41	0.0053378466345527925	0.6307692307692307	GO:0010972	GO:BP	negative regulation of G2/M transition of mitotic cell cycle	21031	4606		FALSE
query_1	TRUE	0.027676986651219385	55	7681	36	0.004686889727900013	0.6545454545454545	GO:0000381	GO:BP	regulation of alternative mRNA splicing, via spliceosome	21031	115		FALSE
query_1	TRUE	0.027726422041763843	63	7681	40	0.005207655253222237	0.6349206349206349	GO:0006611	GO:BP	protein export from nucleus	21031	2353		FALSE
query_1	TRUE	0.02793866126459533	247	7681	123	0.016013539903658378	0.4979757085020243	GO:0031348	GO:BP	negative regulation of defense response	21031	7396		FALSE
query_1	TRUE	0.02794313065769635	61	7681	39	0.005077463871891681	0.639344262295082	GO:2001244	GO:BP	positive regulation of intrinsic apoptotic signaling pathway	21031	27119		FALSE
query_1	TRUE	0.028181006612349513	34	7681	25	0.003254784533263898	0.7352941176470589	GO:0032212	GO:BP	positive regulation of telomere maintenance via telomerase	21031	7676		FALSE
query_1	TRUE	0.029082163190213853	90	7681	53	0.006900143210519464	0.5888888888888889	GO:0022406	GO:BP	membrane docking	21031	6834		FALSE
query_1	TRUE	0.030333974365545035	129	7681	71	0.00924358807446947	0.5503875968992248	GO:0006661	GO:BP	phosphatidylinositol biosynthetic process	21031	2397		FALSE
query_1	TRUE	0.030575965356542736	88	7681	52	0.006769951829188907	0.5909090909090909	GO:0034340	GO:BP	response to type I interferon	21031	8869		FALSE
query_1	TRUE	0.030575965356542736	88	7681	52	0.006769951829188907	0.5909090909090909	GO:0072665	GO:BP	protein localization to vacuole	21031	18003		FALSE
query_1	TRUE	0.031092606735321472	920	7681	397	0.0516859783882307	0.4315217391304348	GO:0033993	GO:BP	response to lipid	21031	8654		FALSE
query_1	TRUE	0.032100387339282256	86	7681	51	0.006639760447858352	0.5930232558139535	GO:0071230	GO:BP	cellular response to amino acid stimulus	21031	16990		FALSE
query_1	TRUE	0.03217679944601825	36	7681	26	0.0033849759145944537	0.7222222222222222	GO:0060218	GO:BP	hematopoietic stem cell differentiation	21031	14908		TRUE
query_1	TRUE	0.03217679944601825	36	7681	26	0.0033849759145944537	0.7222222222222222	GO:0002474	GO:BP	antigen processing and presentation of peptide antigen via MHC class I	21031	1004		TRUE
query_1	TRUE	0.033690825982070016	670	7681	297	0.038666840255175104	0.44328358208955226	GO:0043009	GO:BP	chordate embryonic development	21031	10829		FALSE
query_1	TRUE	0.033708851021528895	101	7681	58	0.007551100117172243	0.5742574257425742	GO:0090398	GO:BP	cellular senescence	21031	18801		FALSE
query_1	TRUE	0.03442370248030877	276	7681	135	0.01757583647962505	0.4891304347826087	GO:0051402	GO:BP	neuron apoptotic process	21031	14150		FALSE
query_1	TRUE	0.0364436033476945	17	7681	15	0.0019528707199583388	0.8823529411764706	GO:0006991	GO:BP	response to sterol depletion	21031	2640		FALSE
query_1	TRUE	0.03644757304971623	5959	7681	2308	0.30048170811092306	0.38731330760194665	GO:0007165	GO:BP	signal transduction	21031	2760		FALSE
query_1	TRUE	0.03647709399870004	112	7681	63	0.008202057023825022	0.5625	GO:0002832	GO:BP	negative regulation of response to biotic stimulus	21031	1349		FALSE
query_1	TRUE	0.03678580601218182	80	7681	48	0.006249186303866684	0.6	GO:2000142	GO:BP	regulation of DNA-templated transcription initiation	21031	26163		FALSE
query_1	TRUE	0.03908059744809517	609	7681	272	0.03541205572191121	0.4466338259441708	GO:0032103	GO:BP	positive regulation of response to external stimulus	21031	7634		FALSE
query_1	TRUE	0.039150429414823766	40	7681	28	0.003645358677255566	0.7	GO:0051438	GO:BP	regulation of ubiquitin-protein transferase activity	21031	14160		FALSE
query_1	TRUE	0.04142740875350552	74	7681	45	0.005858612159875016	0.6081081081081081	GO:0033143	GO:BP	regulation of intracellular steroid hormone receptor signaling pathway	21031	8337		FALSE
query_1	TRUE	0.041626400909551504	29	7681	22	0.00286421038927223	0.7586206896551724	GO:0072344	GO:BP	rescue of stalled ribosome	21031	17879		FALSE
query_1	TRUE	0.042022655352775315	42	7681	29	0.0037755500585861215	0.6904761904761905	GO:0071364	GO:BP	cellular response to epidermal growth factor stimulus	21031	17116		FALSE
query_1	TRUE	0.04249413304366714	150	7681	80	0.010415310506444474	0.5333333333333333	GO:0010634	GO:BP	positive regulation of epithelial cell migration	21031	4330		TRUE
query_1	TRUE	0.04281068842203239	303	7681	146	0.019007941674261165	0.48184818481848185	GO:0001666	GO:BP	response to hypoxia	21031	382		FALSE
query_1	TRUE	0.042901579164539703	72	7681	44	0.00572842077854446	0.6111111111111112	GO:0043112	GO:BP	receptor metabolic process	21031	10888		FALSE
query_1	TRUE	0.04300091579151778	14	7681	13	0.0016924879572972268	0.9285714285714286	GO:0032933	GO:BP	SREBP signaling pathway	21031	8203		FALSE
query_1	TRUE	0.044452002758283427	44	7681	30	0.0039057414399166776	0.6818181818181818	GO:0035196	GO:BP	miRNA processing	21031	9188		TRUE
query_1	TRUE	0.04526594962494686	249	7681	123	0.016013539903658378	0.4939759036144578	GO:0034612	GO:BP	response to tumor necrosis factor	21031	8988		FALSE
query_1	TRUE	0.045631846256100755	68	7681	42	0.005468038015883348	0.6176470588235294	GO:2000144	GO:BP	positive regulation of DNA-templated transcription initiation	21031	26165		FALSE
query_1	TRUE	0.04633210739026999	117	7681	65	0.008462439786486135	0.5555555555555556	GO:0071887	GO:BP	leukocyte apoptotic process	21031	17471		FALSE
query_1	TRUE	0.04643545782781332	46	7681	31	0.004035932821247233	0.6739130434782609	GO:0043666	GO:BP	regulation of phosphoprotein phosphatase activity	21031	11192		FALSE
query_1	TRUE	0.047982904948055474	48	7681	32	0.004166124202577789	0.6666666666666666	GO:0042789	GO:BP	mRNA transcription by RNA polymerase II	21031	10716		FALSE
query_1	TRUE	0.047982904948055474	48	7681	32	0.004166124202577789	0.6666666666666666	GO:1902459	GO:BP	positive regulation of stem cell population maintenance	21031	22852		FALSE
query_1	TRUE	0.047982904948055474	48	7681	32	0.004166124202577789	0.6666666666666666	GO:0016601	GO:BP	Rac protein signal transduction	21031	5320		FALSE
query_1	TRUE	0.047982904948055474	48	7681	32	0.004166124202577789	0.6666666666666666	GO:0000184	GO:BP	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	21031	58		FALSE
query_1	TRUE	0.048717401406392156	254	7681	125	0.01627392266631949	0.4921259842519685	GO:0008654	GO:BP	phospholipid biosynthetic process	21031	3262		FALSE
query_1	TRUE	0.048834602511068144	62	7681	39	0.005077463871891681	0.6290322580645161	GO:0045010	GO:BP	actin nucleation	21031	11616		FALSE
query_1	TRUE	0.04911380313467902	50	7681	33	0.0042963155839083455	0.66	GO:0032968	GO:BP	positive regulation of transcription elongation by RNA polymerase II	21031	8232		FALSE
query_1	TRUE	0.049320940326400414	233	7681	116	0.015102200234344486	0.4978540772532189	GO:0051651	GO:BP	maintenance of location in cell	21031	14319		FALSE
query_1	TRUE	0.04955546164437005	60	7681	38	0.004947272490561125	0.6333333333333333	GO:0031122	GO:BP	cytoplasmic microtubule organization	21031	7292		FALSE
query_1	TRUE	0.04970854122558318	31	7681	23	0.0029944017706027863	0.7419354838709677	GO:0035891	GO:BP	exit from host cell	21031	9637		FALSE
query_1	TRUE	0.04970854122558318	31	7681	23	0.0029944017706027863	0.7419354838709677	GO:0019076	GO:BP	viral release from host cell	21031	5751		FALSE
query_1	TRUE	0.04970854122558318	31	7681	23	0.0029944017706027863	0.7419354838709677	GO:1905898	GO:BP	positive regulation of response to endoplasmic reticulum stress	21031	25657		FALSE
query_1	TRUE	0.049869616900612486	126	7681	69	0.008983205311808358	0.5476190476190477	GO:0002821	GO:BP	positive regulation of adaptive immune response	21031	1338		FALSE
